episode,total_return
420,-153.747
421,-175.932
422,-176.087
423,-93.99000000000001
424,-120.24000000000001
425,-34.90399999999999
426,-274.61199999999997
427,-124.36
428,-341.753
429,-362.89
430,-263.027
431,-63.658
432,-243.39200000000002
433,-140.305
434,-49.18500000000001
435,-174.328
436,-444.62
437,-535.5939999999999
438,-272.537
439,-280.474
440,-83.75800000000001
441,-84.05999999999999
442,-405.08500000000004
443,-155.439
444,-108.03200000000001
445,-187.663
446,-244.027
447,-247.294
448,-78.38199999999999
449,-78.24300000000002
450,12.856000000000025
451,-138.35999999999999
452,6.01999999999999
453,-84.43299999999999
454,-265.537
455,-160.073
456,-159.45600000000002
457,-167.57299999999998
458,-516.697
459,1.839
460,-143.901
461,-179.93099999999998
462,-184.575
463,-270.993
464,-196.759
465,-407.039
466,-214.81900000000002
467,-435.579
468,-370.21299999999997
469,-265.34999999999997
470,-236.556
471,-40.556
472,-113.78700000000002
473,-279.904
474,-123.17999999999996
475,-78.76400000000001
476,-39.41300000000002
477,-79.52
478,-497.614
479,-194.29
480,-113.48799999999997
481,-531.994
482,-301.243
483,-268.72700000000003
484,-291.208
485,-294.401
486,-48.1
487,-371.194
488,-162.58700000000002
489,-84.84400000000002
490,-124.06299999999999
491,-193.892
492,-159.407
493,-70.27799999999999
494,-324.465
495,-55.22700000000002
496,-71.183
497,-241.49200000000002
498,-17.997999999999998
499,-47.95299999999998
500,-65.129
501,-398.393
502,-519.818
503,-49.097999999999985
504,-196.969
505,-285.498
506,-110.432
507,-168.64
508,-264.42100000000005
509,-186.824
510,-183.835
511,-76.346
512,-240.05700000000002
513,-140.104
514,-96.596
515,-155.01999999999998
516,-124.642
517,-158.68500000000003
518,-124.27900000000001
519,-83.69400000000002
520,-110.113
521,-82.239
522,-78.372
523,-556.504
524,-93.542
525,-48.684000000000005
526,-157.537
527,-69.16599999999998
528,-582.718
529,51.213
530,-78.44
531,-395.487
532,-586.7669999999999
533,-33.521999999999984
534,-405.229
535,-332.416
536,-123.42399999999999
537,-213.52
538,93.78100000000002
539,-100.37200000000001
540,-177.304
541,-203.964
542,-131.35
543,-254.48800000000003
544,-222.59799999999998
545,-139.307
546,-435.602
547,-259.083
548,-173.82399999999998
549,-251.906
550,-517.389
551,-138.722
552,-189.944
553,-173.97
554,-235.583
555,-309.426
556,-124.23099999999998
557,-174.878
558,-160.25400000000002
559,-24.071999999999985
560,-281.469
561,-290.995
562,-694.3539999999999
563,3.9590000000000094
564,-123.461
565,-20.374000000000006
566,-333.968
567,-174.15899999999996
568,-249.579
569,-123.36699999999996
570,-107.05799999999999
571,-129.971
572,-199.194
573,-678.11
574,-325.55
575,-268.028
576,-204.81
577,-145.727
578,-215.82399999999998
579,-410.966
580,-179.89
581,-38.59400000000002
582,-289.199
583,-396.338
584,-325.28000000000003
585,-189.79299999999998
586,-423.725
587,-120.231
588,-250.83499999999998
589,-205.737
590,-312.142
591,-383.964
592,-46.349000000000004
593,-70.04599999999999
594,-348.813
595,-205.492
596,-205.358
597,-289.417
598,-322.222
599,-260.033
600,-91.42399999999999
601,-219.54299999999998
602,-244.219
603,-91.976
604,-325.454
605,-34.136
606,-189.096
607,-244.646
608,-110.222
609,-93.143
610,-368.79900000000004
611,-218.93800000000005
612,-309.32000000000005
613,-180.64499999999998
614,-311.04699999999997
615,-184.076
616,-228.88000000000002
617,-213.544
618,-228.873
619,-116.95399999999998
620,-288.637
621,-285.351
622,-229.48399999999998
623,-198.74300000000002
624,-33.953
625,-79.45
626,-219.894
627,-278.954
628,-204.312
629,-113.59200000000001
630,-78.34600000000003
631,-144.484
632,-176.17999999999998
633,-160.91899999999998
634,-134.07000000000002
635,-123.94399999999999
636,-174.444
637,-295.009
638,-153.927
639,-109.13199999999999
640,-168.467
641,-90.157
642,-48.94899999999999
643,-94.183
644,-191.135
645,-123.80199999999999
646,-93.901
647,-138.78
648,-144.33099999999996
649,-124.166
650,-124.14
651,-309.705
652,-229.66099999999997
653,-210.85199999999998
654,-99.533
655,-183.857
656,-214.333
657,-246.43900000000002
658,-204.097
659,-249.47
660,-228.742
661,-149.988
662,-243.83499999999998
663,-214.059
664,-165.89499999999998
665,-162.78900000000002
666,-279.509
667,-264.21999999999997
668,-270.627
669,-354.954
670,-256.826
671,-324.418
672,-360.265
673,-247.74599999999998
674,-220.122
675,-349.91
676,-271.761
677,-316.02
678,-300.853
679,-247.035
680,-280.219
681,-330.00300000000004
682,-400.074
683,-294.724
684,-487.33500000000004
685,-354.849
686,-286.919
687,-190.055
688,-247.433
689,-357.659
690,-415.718
691,-346.815
692,-306.043
693,-324.282
694,-361.734
695,-364.368
696,-400.641
697,-360.855
698,-374.33099999999996
699,-324.037
700,-411.07300000000004
701,-248.732
702,-315.823
703,-455.012
704,-525.748
705,-496.103
706,-286.1
707,-310.154
708,-474.671
709,-334.34499999999997
710,-315.21700000000004
711,-324.859
712,-150.25699999999998
713,-269.922
714,-228.069
715,-330.618
716,-239.91199999999998
717,-354.981
718,-219.96900000000002
719,-265.373
720,-321.67199999999997
721,-170.372
722,-265.346
723,-295.415
724,-309.856
725,-240.039
726,-319.796
727,-264.74199999999996
728,-316.099
729,-330.444
730,-264.99
731,-391.933
732,-272.693
733,-521.527
734,-331.378
735,-495.479
736,-506.42699999999996
737,-415.214
738,-412.222
739,-356.512
740,-235.01600000000002
741,-457.048
742,-415.991
743,-389.995
744,-422.369
745,-380.632
746,-362.704
747,-310.47
748,-376.501
749,-365.524
750,-407.062
751,-339.56899999999996
752,-269.556
753,-329.906
754,-317.317
755,-436.426
756,-352.221
757,-510.64
758,-352.791
759,-330.776
760,-462.377
761,-362.65500000000003
762,-286.02
763,-257.969
764,-239.557
765,-346.675
766,-240.24699999999999
767,-276.096
768,-382.399
769,-210.648
770,-259.406
771,-305.19800000000004
772,-306.48
773,-303.746
774,-195.25
775,-241.38400000000001
776,-336.09099999999995
777,-382.821
778,-244.293
779,-210.407
780,-625.7289999999999
781,-332.233
782,-163.218
783,-249.893
784,-290.719
785,-293.976
786,-229.522
787,-416.66200000000003
788,-383.37
789,-401.427
790,-243.97199999999998
791,-236.769
792,-469.69800000000004
793,-435.357
794,-640.871
795,-265.257
796,-280.531
797,-316.31100000000004
798,-354.602
799,-304.977
800,-382.287
801,-525.519
802,-705.722
803,-405.982
804,-391.737
805,-511.546
806,-742.672
807,-480.963
808,-625.787
809,-761.129
810,-624.568
811,-715.841
812,-744.884
813,-702.011
814,-941.569
815,-842.223
816,-709.978
817,-502.59599999999995
818,-637.373
819,-1371.732
820,-683.371
821,-641.116
822,-757.058
823,-672.633
824,-640.927
825,-1203.144
826,-877.36
827,-1298.536
828,-1077.834
829,-698.257
830,-977.756
831,-827.33
832,-727.265
833,-965.335
834,-841.597
835,-815.293
836,-846.181
837,-701.517
838,-653.149
839,-625.992
840,-948.583
841,-709.4259999999999
842,-819.848
843,-793.347
844,-559.936
845,-565.673
846,-611.565
847,-661.535
848,-685.704
849,-992.317
850,-931.649
851,-682.432
852,-738.811
853,-596.325
854,-1172.504
855,-1037.3120000000001
856,-1077.068
857,-745.672
858,-1091.619
859,-686.812
860,-677.581
861,-800.817
862,-896.222
863,-556.2479999999999
864,-544.376
865,-661.593
866,-607.861
867,-652.229
868,-642.918
869,-431.944
870,-444.139
871,-431.155
872,-538.893
873,-431.45
874,-560.044
875,-349.947
876,-392.718
877,-325.32
878,-315.48199999999997
879,-324.282
880,-277.174
881,-306.639
882,-477.168
883,-352.505
884,-370.06
885,-368.969
886,-530.9200000000001
