episode,total_return
210,-214.144
211,-290.089
212,-209.64000000000001
213,-409.403
214,-333.376
215,-203.968
216,-243.97000000000003
217,-511.74399999999997
218,-306.52500000000003
219,-324.24899999999997
220,-259.15299999999996
221,-279.788
222,-349.223
223,-284.585
224,-306.553
225,-249.413
226,-214.412
227,-314.696
228,-360.825
229,-470.86499999999995
230,-278.865
231,-274.037
232,-375.151
233,-384.446
234,-109.30899999999998
235,-459.394
236,-198.91299999999998
237,-244.08599999999998
238,-204.89200000000002
239,-243.749
240,-264.24
241,-309.35
242,-246.933
243,-520.694
244,-219.587
245,-123.88900000000001
246,-244.077
247,-159.375
248,-359.73499999999996
249,-233.703
250,-279.596
251,-326.183
252,-244.864
253,-183.862
254,-338.93899999999996
255,-259.079
256,-219.34199999999998
257,-119.28999999999998
258,-199.68599999999998
259,-183.963
260,-169.146
261,-213.629
262,-168.74400000000003
263,-194.66400000000002
264,-104.074
265,-175.009
266,-123.98100000000001
267,-369.584
268,-204.259
269,-174.439
270,-221.08299999999997
271,-248.899
272,-144.15900000000002
273,-333.75600000000003
274,-213.57600000000002
275,-229.42999999999998
276,-153.321
277,-243.78100000000003
278,-288.466
279,-153.77999999999997
280,-324.71299999999997
281,-213.603
282,-203.849
283,-390.806
284,-54.80699999999999
285,-115.13199999999999
286,-214.149
287,-175.265
288,-219.15400000000002
289,-234.999
290,-232.048
291,-309.449
292,-259.058
293,-154.278
294,-270.149
295,-274.178
296,-280.898
297,-491.006
298,-93.873
299,-168.376
300,-79.886
301,-304.654
302,-539.934
303,-227.134
304,-189.931
305,-184.605
306,-234.716
307,-184.57500000000002
308,-235.17399999999998
309,-93.61899999999999
310,-99.14
311,-196.248
312,-236.309
313,-234.526
314,-254.33700000000002
315,-300.813
316,-274.549
317,-231.909
318,-150.184
319,-285.959
320,-351.993
321,-254.749
322,-215.433
323,-225.728
324,-258.96
325,-293.143
326,-324.12300000000005
327,-236.87800000000001
328,-346.32800000000003
329,-388.06100000000004
330,-522.414
331,-357.642
332,-375.82800000000003
333,-305.691
334,-310.185
335,-329.65500000000003
336,-275.662
337,-306.07599999999996
338,-557.856
339,-464.063
340,-488.174
341,-440.793
342,-341.086
343,-391.694
344,-576.966
345,-481.131
346,-456.49399999999997
347,-599.894
348,-360.644
349,-499.479
350,-550.582
351,-429.606
352,-322.36899999999997
353,-514.7189999999999
354,-542.148
355,-471.661
356,-577.701
357,-502.46000000000004
358,-399.82
359,-457.022
360,-490.111
361,-582.943
362,-478.911
363,-425.435
364,-606.225
365,-425.67
366,-607.723
367,-481.443
368,-561.667
369,-465.936
370,-854.523
371,-335.887
372,-483.941
373,-412.791
374,-663.632
375,-346.02
376,-723.912
377,-366.889
378,-521.43
379,-345.503
380,-555.076
381,-412.825
382,-388.823
383,-483.007
384,-586.457
385,-701.201
386,-418.352
387,-235.58200000000002
388,-531.966
389,-350.498
390,-360.629
391,-480.172
392,-360.626
393,-443.356
394,-496.691
395,-487.731
396,-574.947
397,-645.557
398,-565.332
399,-445.212
400,-452.249
401,-393.89799999999997
402,-396.44
403,-691.525
404,-280.41299999999995
405,-450.543
406,-391.655
407,-656.023
408,-422.04900000000004
409,-361.303
410,-448.622
411,-415.28499999999997
412,-526.271
413,-583.4739999999999
414,-465.305
415,-499.441
416,-596.115
417,-426.392
418,-390.077
419,-521.021
420,-414.74
421,-651.893
422,-409.44599999999997
423,-451.821
424,-406.087
425,-279.137
426,-607.867
427,-619.948
428,-565.436
429,-515.271
430,-505.22299999999996
431,-450.888
432,-450.226
433,-450.532
434,-409.593
435,-625.256
436,-480.98199999999997
437,-514.352
438,-424.33
439,-519.918
440,-273.923
441,-445.56
442,-289.054
443,-549.981
444,-550.232
445,-424.87
446,-409.202
447,-424.295
448,-474.34599999999995
449,-521.0889999999999
450,-444.562
451,-406.892
452,-405.266
453,-420.808
454,-435.459
455,-284.764
456,-451.026
457,-376.022
458,-336.471
459,-414.67199999999997
460,-400.419
461,-504.804
462,-415.982
463,-376.721
464,-485.916
465,-399.578
466,-438.987
467,-390.609
468,-234.299
469,-564.298
470,-424.056
471,-369.96099999999996
472,-513.1800000000001
473,-258.83299999999997
474,-384.95
475,-544.0409999999999
476,-324.591
477,-396.926
478,-334.06399999999996
479,-464.554
480,-315.033
481,-363.756
482,-405.096
483,-288.981
484,-241.481
485,-445.085
486,-482.587
487,-249.613
488,-424.498
489,-415.801
490,-429.535
491,-379.783
492,-195.734
493,-339.225
494,-474.777
495,-265.688
496,-348.99
497,-434.24199999999996
498,-399.78
499,-280.107
500,-354.275
501,-439.34299999999996
502,-265.045
503,-421.481
504,-324.428
505,-378.903
506,-234.666
507,-364.004
508,-402.611
509,-249.227
510,-275.692
511,-408.888
512,-378.60499999999996
513,-289.108
514,-288.945
515,-278.986
516,-204.05800000000002
517,-394.00800000000004
518,-274.22700000000003
519,-393.647
520,-174.142
521,-364.043
522,-228.978
523,-339.222
524,-294.243
525,-184.686
526,-385.125
527,-334.483
528,-243.836
529,-239.188
530,-330.722
531,-89.554
532,-324.243
533,-308.765
534,-259.079
535,-268.95
536,-414.397
537,-264.401
538,-210.59699999999998
539,-379.069
540,-489.289
541,-374.53299999999996
542,-389.181
543,-319.017
544,-299.53299999999996
545,-469.12600000000003
546,-394.222
547,-334.243
548,-363.782
549,-279.492
550,-229.126
551,-505.26
552,-424.967
553,-304.024
554,-504.635
555,-496.628
556,-369.726
557,-424.259
558,-423.859
559,-439.758
560,-439.18600000000004
561,-349.475
562,-319.158
563,-494.174
564,-319.23199999999997
565,-460.402
566,-484.415
567,-394.481
568,-341.09000000000003
569,-319.491
570,-484.481
571,-529.939
572,-449.577
573,-394.024
574,-466.20799999999997
575,-289.10299999999995
576,-314.81
577,-409.84
578,-385.618
579,-349.484
580,-544.723
581,-424.344
582,-554.38
583,-345.81
584,-429.514
585,-325.684
586,-427.11199999999997
587,-484.56
588,-349.067
589,-379.209
590,-439.496
591,-319.176
592,-369.248
593,-318.993
594,-243.788
595,-369.41
596,-379.181
597,-349.099
598,-349.245
599,-304.592
600,-440.183
601,-429.21500000000003
602,-318.903
603,-258.96500000000003
604,-340.198
605,-409.275
606,-394.36
607,-436.069
608,-315.05899999999997
609,-694.953
610,-349.141
611,-333.978
612,-319.154
613,-394.22499999999997
614,-334.126
615,-444.601
616,-453.824
617,-355.413
618,-866.205
619,-1116.675
620,-384.93399999999997
621,-369.808
622,-539.646
623,-565.165
624,-304.026
625,-594.965
626,-384.225
627,-303.743
628,-393.98
629,-419.608
630,-740.043
631,-363.692
632,-594.279
633,-378.829
634,-565.1469999999999
635,-498.635
636,-423.957
637,-303.79699999999997
638,-468.854
639,-574.47
640,-348.463
641,-414.50300000000004
642,-625.196
643,-664.4490000000001
644,-363.827
645,-860.382
646,-339.96999999999997
647,-560.376
648,-545.3
649,-850.853
650,-354.335
651,-429.185
652,-393.598
653,-554.11
654,-664.9870000000001
655,-303.894
656,-484.534
657,-769.385
658,-1243.125
659,-534.5310000000001
660,-334.354
661,-935.093
662,-490.616
663,-806.296
664,-330.185
665,-279.17199999999997
666,-431.012
667,-496.868
668,-289.281
669,-454.108
670,-203.919
671,-378.809
672,-280.436
673,-535.396
674,-498.55800000000005
675,-383.82099999999997
676,-394.675
677,-258.729
678,-323.841
679,-364.567
680,-460.41900000000004
681,-325.31600000000003
682,-344.50399999999996
683,-357.462
684,-536.489
685,-369.73
686,-497.61600000000004
687,-501.428
688,-234.922
689,-730.8430000000001
690,-181.56
691,-333.365
692,-558.9649999999999
693,-189.008
694,-679.599
695,-309.35200000000003
696,-303.689
697,-286.865
698,-390.96999999999997
699,-310.912
700,-299.964
701,-325.279
702,-378.52299999999997
703,-220.95499999999998
704,-48.121
705,-234.119
706,-276.09900000000005
707,-98.67199999999998
708,-198.453
709,-113.65800000000002
710,-100.384
711,-353.562
712,-286.041
713,-63.37000000000001
714,-143.976
715,-78.45300000000002
716,-63.259000000000015
717,-310.592
718,-300.647
719,-39.23200000000001
720,-316.62300000000005
721,-219.614
722,-194.432
723,-88.97800000000001
724,-123.08999999999999
725,-205.431
726,-18.068999999999992
727,-39.050000000000004
728,-123.32800000000002
729,-69.12100000000001
730,-150.93300000000002
731,-108.882
732,-108.32000000000001
733,-18.511999999999993
734,-63.80799999999999
735,-3.0400000000000014
736,-141.32199999999997
737,-158.773
738,-189.24699999999999
739,-138.55
740,-90.581
741,-128.291
742,-83.794
743,10.9
744,-54.618000000000016
745,-376.538
746,-69.07499999999999
747,-123.806
748,-340.393
749,-198.198
750,-166.05700000000002
751,-255.312
752,-68.97800000000001
753,-248.28099999999998
754,-63.089000000000006
755,-63.13900000000001
756,-174.54000000000002
757,-271.084
758,-75.305
759,-253.58599999999998
760,-474.98299999999995
761,5.259999999999973
762,-119.048
763,-240.51600000000002
764,-205.357
765,-159.89199999999997
766,-119.76099999999998
767,-18.045999999999996
768,-150.11800000000002
769,-131.602
770,-151.591
771,26.898999999999987
772,-99.44200000000001
773,-195.249
774,-30.715000000000007
775,26.832999999999995
776,-309.09000000000003
777,-198.592
778,41.80399999999999
779,-213.91800000000003
780,-93.465
781,-63.110000000000014
782,-100.08200000000001
783,-98.80200000000002
784,-53.14100000000001
785,-273.55
786,-28.520999999999987
787,-63.06200000000001
788,-422.93600000000004
789,-309.55600000000004
790,-168.647
791,-33.028999999999996
792,-30.22799999999999
793,-165.601
794,-18.046999999999997
795,-78.18999999999998
796,-279.914
797,-250.854
798,-18.10400000000002
799,-3.914999999999997
800,-304.529
801,-355.337
802,-139.29899999999998
803,-324.414
804,-325.543
805,-361.307
806,-273.85400000000004
807,-18.110999999999997
808,-248.938
809,-183.814
810,-288.719
811,-91.489
812,-205.82600000000002
813,-23.246000000000002
814,-180.964
815,-123.321
816,-128.823
817,-204.841
818,-166.01800000000003
819,-144.442
820,26.963000000000008
821,-64.06899999999999
822,-174.10299999999998
823,-225.80800000000002
824,-144.466
825,-23.838
826,-113.764
827,-69.16300000000003
828,-157.435
829,-69.022
830,-158.668
831,-249.989
832,-215.607
833,-265.303
834,-189.04000000000002
835,-198.713
836,-99.20100000000001
837,19.928000000000015
838,-115.572
839,-123.331
840,-167.608
841,-198.197
842,-48.043
843,-144.41299999999998
844,-77.286
845,-274.16700000000003
846,-233.849
847,-99.131
848,-143.644
849,-90.33600000000001
850,-160.111
851,-35.063000000000024
852,-129.275
853,-211.56
854,-149.882
855,-174.301
856,-236.295
857,-256.961
858,-150.442
859,-159.95999999999998
860,-226.171
861,-90.10500000000002
862,-333.67
863,11.704000000000004
864,-174.374
865,-289.379
866,-234.744
867,-514.731
868,-113.037
869,-273.375
870,-200.799
871,-198.742
872,-280.062
873,-219.18200000000004
874,-63.21300000000001
875,-123.91099999999999
876,-189.665
877,14.01999999999999
878,-38.690999999999995
879,-99.38600000000001
880,-249.471
881,-49.160000000000025
882,-257.384
883,-219.488
884,-106.95399999999998
885,-63.32599999999998
886,-190.7
887,-376.403
888,-229.494
889,-65.20200000000003
890,-138.221
891,-48.08600000000002
892,-270.44
893,-325.69300000000004
894,-85.45600000000002
895,-109.025
896,-48.16499999999999
897,-190.484
898,-145.958
899,-204.086
900,-399.142
901,-286.50600000000003
902,-265.019
903,-105.73899999999999
904,-18.07200000000002
905,-138.60600000000002
906,-83.98500000000001
907,-157.728
908,-74.55799999999999
909,-213.784
910,-204.50799999999998
911,-220.196
912,-220.72500000000002
913,-250.115
914,-130.115
915,-160.286
916,-145.046
917,-401.24
918,-74.01099999999998
919,-165.87800000000001
920,-93.29799999999999
921,-204.06900000000002
922,-189.548
923,-129.702
924,-160.362
925,-29.108999999999995
926,-123.36800000000001
927,-271.149
928,26.973000000000003
929,-106.01899999999999
930,-224.182
931,-68.94200000000002
932,56.898999999999994
933,-100.46400000000001
934,-270.917
935,-279.041
936,-333.83799999999997
937,26.954999999999984
938,-174.476
939,-84.324
940,-55.354
941,-74.671
942,-195.40300000000002
943,-255.31000000000003
944,-99.14000000000001
945,-114.568
946,-228.07000000000002
947,-89.76599999999999
948,-315.961
949,11.958999999999984
950,-219.018
951,-263.404
952,-279.38599999999997
953,-68.361
954,-316.731
955,-19.053
956,-218.59900000000002
957,-189.089
958,-354.648
959,-201.94
960,-84.30600000000001
961,-144.13100000000003
962,-99.73200000000001
963,-198.982
964,-139.057
965,-206.05700000000002
966,-46.434000000000005
967,-259.115
968,-204.362
969,-195.466
970,-345.475
971,-241.363
972,-145.552
973,-10.36500000000001
974,-190.006
975,-38.36399999999999
976,-240.62800000000001
977,41.242000000000004
978,-198.58200000000002
979,-171.281
980,-157.256
981,-129.854
982,34.608999999999995
983,-9.233000000000006
984,-190.80100000000002
985,-346.17900000000003
986,-150.703
987,-84.29399999999997
988,11.935999999999995
989,-63.16000000000001
990,26.288999999999998
991,-81.767
992,-33.513
993,-204.654
994,-174.888
995,-163.901
996,12.015999999999995
997,-265.472
998,-210.87199999999999
999,-117.16399999999999
1000,-168.32099999999997
