episode,total_return
519,-1088.448
520,-1237.976
521,-1180.891
522,-1474.404
523,-1358.767
524,-875.733
525,-1265.47
526,-1105.806
527,-1545.886
528,-900.24
529,-1144.994
530,-766.071
531,-931.149
532,-1389.949
533,-1528.0330000000001
534,-1154.5910000000001
535,-1147.117
536,-1147.766
537,-1197.205
538,-1374.546
539,-1127.6200000000001
540,-1484.414
541,-1248.655
542,-1191.276
543,-1212.1870000000001
544,-1227.177
545,-1368.224
546,-1161.288
547,-1560.231
548,-1356.4279999999999
549,-1415.964
550,-895.085
551,-1121.6589999999999
552,-1010.1260000000001
553,-1197.2
554,-1297.126
555,-1227.877
556,-1013.975
557,-1424.567
558,-1413.096
559,-897.7869999999999
560,-640.644
561,-1156.324
562,-1059.474
563,-1129.513
564,-1216.764
565,-1320.941
566,-1366.612
567,-1383.259
568,-1210.16
569,-1189.109
570,-1633.0240000000001
571,-1010.793
572,-1209.412
573,-1088.269
574,-1063.895
575,-1254.5
576,-990.111
577,-1409.723
578,-648.268
579,-1307.212
580,-1203.346
581,-1160.42
582,-1193.726
583,-1067.392
584,-1246.058
585,-1392.9569999999999
586,-1053.624
587,-1194.132
588,-1323.333
589,-808.327
590,-1258.06
591,-1358.041
592,-824.248
593,-1055.438
594,-1241.593
595,-1360.059
596,-1320.31
597,-958.525
598,-1306.1490000000001
599,-986.023
600,-973.616
601,-1287.379
602,-1300.131
603,-1459.059
604,-1436.248
605,-1537.857
606,-715.5
607,-881.534
608,-1290.613
609,-1351.405
610,-1397.879
611,-976.795
612,-922.721
613,-1088.38
614,-1103.085
615,-1523.348
616,-1235.148
617,-774.005
618,-823.783
619,-1528.606
620,-1377.38
621,-1317.0720000000001
622,-1287.951
623,-1501.224
624,-1227.115
625,-1100.916
626,-1519.0140000000001
627,-1047.172
628,-1200.35
629,-835.064
630,-1538.3220000000001
631,-1468.996
632,-1052.787
633,-963.808
634,-1336.919
635,-1681.603
636,-1207.447
637,-1073.041
638,-1144.358
639,-1511.411
640,-1261.748
641,-1485.541
642,-965.783
643,-1133.839
644,-1260.556
645,-1427.326
646,-1505.9180000000001
647,-1161.272
648,-1404.411
649,-1321.487
650,-1068.882
651,-1050.443
652,-1362.839
653,-989.976
654,-1719.197
655,-1221.563
656,-1386.618
657,-1357.692
658,-1446.766
659,-863.551
660,-1295.832
661,-1321.048
662,-601.403
663,-1146.295
664,-1548.201
665,-1268.349
666,-889.221
667,-1389.75
668,-1414.684
669,-851.049
670,-1218.4950000000001
671,-1627.958
672,-1375.076
673,-1323.92
674,-1059.481
675,-1387.339
676,-1124.109
677,-1351.344
678,-1371.953
679,-967.082
680,-982.892
681,-1188.943
682,-851.104
683,-1075.1200000000001
684,-885.449
685,-1303.668
686,-1181.653
687,-1000.195
688,-1812.213
689,-1103.924
690,-1532.308
691,-1274.714
692,-1314.178
693,-964.66
694,-1234.006
695,-1236.593
696,-846.909
697,-1143.085
698,-1083.16
699,-1442.311
700,-723.987
701,-1479.4470000000001
702,-949.847
703,-1547.847
704,-1247.051
705,-926.381
706,-1046.647
707,-1298.227
708,-1374.633
709,-1469.904
710,-1149.2549999999999
711,-1154.372
712,-1402.74
713,-1217.998
714,-1216.18
715,-1275.444
716,-1433.411
717,-1333.443
718,-1386.707
719,-1123.474
720,-1351.556
721,-973.909
722,-927.558
723,-1369.891
724,-1265.712
725,-1028.101
726,-1095.284
727,-1440.596
728,-759.76
729,-1036.224
730,-906.344
731,-1167.608
732,-1186.575
733,-1467.817
734,-1288.518
735,-992.582
736,-1554.398
737,-998.882
738,-964.769
739,-1486.387
740,-1156.657
741,-1293.278
742,-1194.149
743,-1053.335
744,-1432.393
745,-1245.6
746,-1040.397
747,-1303.766
748,-647.914
749,-395.934
750,-1210.468
751,-1440.634
752,-1347.728
753,-1531.554
754,-1530.289
755,-1005.361
756,-1260.927
757,-1069.673
758,-1469.866
759,-1315.268
760,-1031.27
761,-984.035
762,-1076.2930000000001
763,-1023.728
764,-694.278
765,-894.87
766,-1369.116
767,-1105.621
768,-1449.0720000000001
769,-1155.49
770,-1628.71
771,-405.852
772,-844.236
773,-1077.376
774,-1076.699
775,-1571.148
776,-1374.686
777,-1637.941
778,-1487.381
779,-1253.947
780,-1403.655
781,-1393.51
782,-941.453
783,-1162.494
784,-1422.949
785,-664.68
786,-1025.876
787,-1344.733
788,-987.424
789,-1048.525
790,-1100.905
791,-1223.376
792,-1430.897
793,-1186.433
794,-876.194
795,-1172.006
796,-1219.386
797,-1546.9080000000001
798,-1454.524
799,-1022.808
800,-1109.645
801,-1064.733
802,-1340.6009999999999
803,-1158.343
804,-1017.299
805,-1270.982
806,-808.698
807,-1100.411
808,-1170.181
809,-1119.637
810,-1304.149
811,-1305.965
812,-1215.425
813,-1135.464
814,-1086.803
815,-915.09
816,-1034.397
817,-1006.642
818,-1232.131
819,-929.395
820,-993.564
821,-924.806
822,-1039.84
823,-1629.648
824,-1272.255
825,-1096.615
826,-1210.434
827,-1228.172
828,-776.768
829,-1337.085
830,-970.915
831,-1355.44
832,-1023.155
833,-1007.599
834,-1068.643
835,-1312.206
836,-976.994
837,-1369.185
838,-1294.588
839,-1492.02
840,-1285.397
841,-1527.363
842,-871.9150000000001
843,-926.111
844,-1467.186
845,-1246.788
846,-947.314
847,-985.9979999999999
848,-1411.947
849,-1345.076
850,-1225.085
851,-1200.645
852,-1236.362
853,-1006.739
854,-1238.336
855,-1151.627
856,-1225.7549999999999
857,-1120.272
858,-1213.89
859,-1066.139
860,-1070.412
861,-978.332
862,-1349.426
863,-1160.441
864,-1276.193
865,-1268.635
866,-929.575
867,-1334.096
868,-1363.778
869,-1364.772
870,-936.594
871,-1351.537
872,-909.527
873,-1730.142
874,-1517.798
875,-1337.033
876,-959.316
877,-1344.053
878,-1162.532
879,-935.023
880,-997.31
881,-1400.208
882,-780.651
883,-1079.202
884,-1242.466
885,-1147.236
886,-1053.624
887,-888.8530000000001
888,-1277.343
889,-1728.809
890,-1307.868
891,-941.12
892,-1044.803
893,-1123.45
894,-778.199
895,-1436.535
896,-1398.658
897,-1064.757
898,-1481.484
899,-1005.88
900,-976.925
901,-1221.949
902,-1501.422
903,-1349.386
904,-816.6370000000001
905,-1737.956
906,-1364.413
907,-1291.877
908,-1287.789
909,-1336.353
910,-1310.244
911,-1051.587
912,-1090.7450000000001
913,-1236.146
914,-1229.1
915,-1125.707
916,-1300.651
917,-1558.093
918,-991.509
919,-1078.451
920,-1190.871
921,-1341.042
922,-1308.492
923,-1324.287
924,-942.54
925,-1375.333
926,-1376.095
927,-1222.544
928,-956.738
929,-1905.282
930,-981.624
931,-1305.703
932,-1232.513
933,-911.208
934,-835.298
935,-1253.336
936,-1505.58
937,-1604.234
938,-1306.583
939,-1399.0240000000001
940,-1328.586
941,-1371.45
942,-1150.308
943,-1206.7060000000001
944,-1191.931
945,-1007.465
946,-1192.951
947,-1021.591
948,-1605.589
949,-782.865
950,-877.499
951,-1196.144
952,-1757.7820000000002
953,-1175.581
954,-1476.205
955,-1213.275
956,-1052.642
957,-947.156
958,-1277.681
959,-1037.629
960,-1233.979
961,-1166.425
962,-1315.913
963,-1722.202
964,-1627.647
965,-1368.377
966,-1259.324
967,-1146.986
968,-1098.366
969,-995.436
970,-789.394
971,-1044.709
972,-1322.498
973,-1206.512
974,-1421.488
975,-870.145
976,-1210.864
977,-1169.463
978,-1005.6129999999999
979,-1294.789
980,-1046.907
981,-1502.712
982,-943.639
983,-1179.228
984,-1417.107
985,-1162.645
986,-1101.763
987,-1138.029
988,-970.138
989,-1489.195
990,-829.153
991,-1170.05
992,-1075.656
993,-1008.633
994,-1268.6109999999999
995,-1317.475
996,-967.259
997,-1024.099
998,-1292.369
999,-1402.285
1000,-904.958
1001,-1447.154
1002,-1363.452
1003,-1334.341
1004,-1715.209
1005,-1080.199
1006,-1288.92
1007,-1281.932
1008,-1029.843
1009,-918.35
1010,-1561.922
1011,-1523.057
1012,-807.086
1013,-1124.184
1014,-1317.964
1015,-1197.69
1016,-1181.782
1017,-1464.155
1018,-1402.679
1019,-1274.023
1020,-1373.643
1021,-1011.306
1022,-1303.922
1023,-1012.5500000000001
1024,-974.515
1025,-1031.089
1026,-1204.708
1027,-1358.673
1028,-898.178
1029,-582.815
1030,-1442.548
1031,-1235.906
1032,-1492.954
1033,-1435.499
1034,-924.15
1035,-1210.772
1036,-1477.459
1037,-1048.299
1038,-1293.344
1039,-1021.331
1040,-940.103
1041,-1540.155
1042,-796.15
1043,-1293.855
1044,-1187.68
1045,-1115.312
1046,-1284.321
1047,-1071.835
1048,-927.905
1049,-804.715
1050,-1211.022
1051,-722.126
1052,-1320.347
1053,-1143.991
1054,-1330.709
1055,-1276.861
1056,-1085.994
1057,-1036.227
1058,-1734.254
1059,-1024.506
1060,-1165.993
1061,-1259.782
1062,-1088.029
1063,-708.344
1064,-1613.459
1065,-1070.247
1066,-1489.064
1067,-1452.916
1068,-1674.413
1069,-748.965
1070,-1177.107
1071,-1095.073
1072,-994.886
1073,-1326.696
1074,-1150.339
1075,-1204.356
1076,-1043.269
1077,-1410.3809999999999
1078,-496.747
1079,-1226.71
1080,-882.3530000000001
1081,-1165.901
1082,-1244.978
1083,-1007.24
1084,-1107.505
1085,-1446.469
1086,-995.04
1087,-1195.303
1088,-1257.9379999999999
1089,-1178.347
1090,-250.748
1091,-1264.5140000000001
1092,-1364.221
1093,-1324.075
1094,-1556.023
1095,-1238.462
1096,-1191.123
1097,-1159.485
1098,-919.753
1099,-959.259
1100,-1117.113
1101,-1449.649
1102,-1223.9360000000001
1103,-1142.46
1104,-840.353
1105,-857.338
1106,-1248.395
1107,-1002.649
1108,-1618.05
1109,-1152.693
1110,-1049.032
1111,-1129.41
1112,-1328.309
1113,-1228.684
1114,-1307.896
1115,-1228.413
1116,-1305.59
1117,-1099.27
1118,-599.4110000000001
1119,-1052.523
1120,-1597.4170000000001
1121,-1207.738
1122,-1208.872
1123,-1573.041
1124,-1142.785
1125,-1177.547
1126,-1237.348
1127,-767.594
1128,-1467.874
1129,-797.653
1130,-1584.349
1131,-1489.913
1132,-942.54
1133,-1403.007
1134,-1224.812
1135,-1293.7930000000001
1136,-844.698
1137,-1317.854
1138,-1451.724
1139,-854.729
1140,-1192.478
1141,-1497.722
1142,-914.112
1143,-1339.881
1144,-1479.216
1145,-1045.197
1146,-1435.505
1147,-1517.464
1148,-1353.038
1149,-1655.992
1150,-1247.544
1151,-1275.796
1152,-1397.857
1153,-1458.949
1154,-1176.916
1155,-964.821
1156,-1401.875
1157,-1606.309
1158,-1362.05
1159,-987.613
1160,-1449.049
1161,-1436.69
1162,-973.317
1163,-1076.91
1164,-911.757
1165,-1302.67
1166,-1080.134
1167,-1426.285
1168,-1345.468
1169,-1389.107
1170,-944.016
1171,-1280.162
1172,-898.6129999999999
1173,-1435.178
1174,-1814.796
1175,-1343.114
1176,-1383.165
1177,-1152.422
1178,-1370.138
1179,-611.193
1180,-1233.877
1181,-1021.135
1182,-1199.087
1183,-1217.511
1184,-1091.83
1185,-1254.7259999999999
1186,-1413.223
1187,-1050.336
1188,-1375.186
1189,-1236.17
1190,-1338.027
1191,-1039.606
1192,-1270.837
1193,-1312.207
1194,-1281.772
1195,-1373.953
1196,-1378.604
1197,-1300.617
1198,-845.8149999999999
1199,-1163.083
1200,-925.387
1201,-1304.257
1202,-1189.49
1203,-1057.488
1204,-1068.519
1205,-1213.212
1206,-1343.584
1207,-1499.343
1208,-1419.414
1209,-996.3530000000001
1210,-1156.796
1211,-663.127
1212,-1435.545
1213,-1254.948
1214,-1153.4370000000001
1215,-1420.253
1216,-1317.58
1217,-1765.599
1218,-1550.37
1219,-1263.079
1220,-912.992
1221,-1386.103
1222,-1501.146
1223,-1065.527
1224,-1722.8
1225,-1139.797
1226,-1397.536
1227,-1381.985
1228,-752.2669999999999
1229,-1224.972
1230,-1443.013
1231,-1280.0910000000001
1232,-1452.07
1233,-1216.752
1234,-1346.489
1235,-1161.935
1236,-1091.396
1237,-1222.375
1238,-1074.749
1239,-1140.562
1240,-1376.522
1241,-1184.382
1242,-866.661
1243,-1535.133
1244,-1472.044
1245,-1543.08
1246,-1407.447
1247,-1395.845
1248,-1301.153
1249,-1264.959
1250,-749.2
1251,-1172.37
1252,-1576.009
1253,-858.344
1254,-1427.362
1255,-1051.1770000000001
1256,-1415.084
1257,-861.76
1258,-1117.397
1259,-1131.24
1260,-1103.472
1261,-734.058
1262,-1232.747
1263,-1263.114
1264,-1037.046
1265,-870.155
1266,-998.611
1267,-1308.061
1268,-1246.927
1269,-879.039
1270,-1155.025
1271,-1041.283
1272,-1423.133
1273,-1310.154
1274,-1707.5919999999999
1275,-787.083
1276,-1358.001
1277,-1413.59
1278,-1300.021
1279,-1666.971
1280,-1021.49
1281,-1368.885
1282,-1485.602
1283,-1528.2740000000001
1284,-1417.044
1285,-934.034
1286,-1057.908
1287,-1086.523
1288,-1286.028
1289,-1169.04
1290,-1128.488
1291,-1169.9470000000001
1292,-1099.527
1293,-1264.532
1294,-1142.827
1295,-1120.82
1296,-1223.349
1297,-1336.786
1298,-1036.035
1299,-1065.299
1300,-1325.4
1301,-1509.757
1302,-976.678
1303,-1347.365
1304,-1048.074
1305,-888.284
1306,-1312.256
1307,-1846.826
1308,-1094.1209999999999
1309,-1053.429
1310,-1401.894
1311,-1204.073
1312,-1061.827
1313,-1223.24
1314,-1182.071
1315,-1185.411
1316,-996.845
1317,-1578.15
1318,-1421.004
1319,-1227.513
1320,-1613.473
1321,-1008.1850000000001
1322,-949.901
1323,-1188.985
1324,-1356.071
1325,-895.216
1326,-1042.504
1327,-1212.504
1328,-953.502
1329,-1590.443
1330,-846.708
1331,-1182.538
1332,-1653.4950000000001
1333,-1563.33
1334,-1051.779
1335,-1212.089
1336,-1520.7549999999999
1337,-1127.827
1338,-1124.194
1339,-1513.73
1340,-1334.192
1341,-1330.184
1342,-1245.208
1343,-548.51
1344,-1028.926
1345,-1260.499
1346,-792.509
1347,-1082.272
1348,-741.745
1349,-1011.7769999999999
1350,-1382.184
1351,-925.878
1352,-1484.608
1353,-1100.179
1354,-1246.684
1355,-1282.77
1356,-1232.412
1357,-1348.629
1358,-1203.251
1359,-1278.652
1360,-883.4739999999999
1361,-1019.482
1362,-1497.768
1363,-1264.366
1364,-1517.35
1365,-1352.542
1366,-993.027
1367,-1018.549
1368,-1262.651
1369,-1358.613
1370,-1234.032
1371,-1644.187
1372,-1106.494
1373,-1063.183
1374,-1126.278
1375,-1104.276
1376,-1623.079
1377,-1443.666
1378,-1239.297
1379,-1107.404
1380,-1231.756
1381,-1349.531
1382,-1363.292
1383,-1351.059
1384,-1239.519
1385,-1269.398
1386,-1376.275
1387,-1124.73
1388,-1249.262
1389,-1145.722
1390,-1383.662
1391,-1664.531
1392,-1429.628
1393,-1390.756
1394,-966.951
1395,-968.947
1396,-1298.439
1397,-1641.74
1398,-1274.616
1399,-1148.625
1400,-761.943
1401,-1419.866
1402,-1126.945
1403,-1101.229
1404,-763.919
1405,-1060.382
1406,-1138.827
1407,-1004.081
1408,-1325.7559999999999
1409,-922.0210000000001
1410,-1197.025
1411,-888.849
1412,-1032.319
1413,-1515.505
1414,-1149.33
1415,-1338.511
1416,-1365.76
1417,-1155.572
1418,-1577.043
1419,-929.261
1420,-1561.901
1421,-1247.412
1422,-1113.465
1423,-1362.548
1424,-1362.886
1425,-1297.297
1426,-1064.719
1427,-934.445
1428,-1211.513
1429,-936.775
1430,-1511.517
1431,-1214.216
1432,-1131.619
1433,-1192.003
1434,-1537.025
1435,-1138.874
1436,-1212.925
1437,-999.908
1438,-1066.352
1439,-1128.457
1440,-1013.286
1441,-1207.893
1442,-790.724
1443,-1239.194
1444,-1244.042
1445,-1502.251
1446,-851.731
1447,-1010.236
1448,-976.527
1449,-1322.752
1450,-1801.77
1451,-1494.23
1452,-1293.1019999999999
1453,-1003.807
1454,-1455.412
1455,-1000.36
1456,-985.922
1457,-1076.425
1458,-1119.279
1459,-915.904
1460,-1126.665
1461,-1281.32
1462,-1191.006
1463,-1048.959
1464,-1092.031
1465,-1152.503
1466,-1406.068
1467,-1594.027
1468,-938.091
1469,-1261.183
1470,-1273.738
1471,-1374.153
1472,-1024.735
1473,-1229.384
1474,-1420.129
1475,-975.303
1476,-1273.784
1477,-1240.382
1478,-933.02
1479,-1132.663
1480,-1457.02
1481,-1094.279
1482,-1290.6119999999999
1483,-1391.346
1484,-1263.017
1485,-965.914
1486,-1122.565
1487,-986.49
1488,-760.284
1489,-1084.705
1490,-1196.728
1491,-1524.638
1492,-1621.14
1493,-1084.127
1494,-882.154
1495,-1200.123
1496,-1490.798
1497,-1101.482
1498,-857.527
1499,-999.388
1500,-1342.8120000000001
1501,-937.005
1502,-1133.033
1503,-977.636
1504,-1341.334
1505,-1464.736
1506,-1317.171
1507,-1195.754
1508,-1121.656
1509,-1049.749
1510,-1511.521
1511,-938.9
1512,-1286.024
1513,-946.937
1514,-1371.842
1515,-1146.425
1516,-1512.494
1517,-1081.3700000000001
1518,-1684.258
1519,-1750.254
1520,-1351.518
1521,-1253.775
1522,-1156.246
1523,-1374.749
1524,-911.418
1525,-1313.41
1526,-1266.419
1527,-1624.397
1528,-1019.64
1529,-1221.89
1530,-1167.475
1531,-1290.506
1532,-1096.964
1533,-1704.691
1534,-1535.74
1535,-1321.764
1536,-1094.827
1537,-1153.568
1538,-1228.048
1539,-1160.72
1540,-1250.494
1541,-1679.124
1542,-1061.266
1543,-1571.969
1544,-1308.409
1545,-1459.4470000000001
1546,-1191.35
1547,-1147.639
1548,-1351.094
1549,-1165.989
1550,-1198.571
1551,-1333.267
1552,-1312.884
1553,-1278.78
1554,-1114.042
1555,-1107.789
1556,-1575.767
1557,-771.878
1558,-1288.1490000000001
1559,-1311.72
1560,-1217.177
1561,-849.057
1562,-1570.54
1563,-874.627
1564,-772.874
1565,-1369.117
1566,-1128.143
1567,-897.758
1568,-1094.061
1569,-1145.125
1570,-1099.934
1571,-1041.667
1572,-1439.622
1573,-943.563
1574,-1270.605
1575,-1257.589
1576,-1001.179
1577,-1095.743
1578,-1032.185
1579,-1207.815
1580,-1217.477
1581,-987.85
1582,-1277.752
1583,-1121.062
1584,-1217.882
1585,-876.8159999999999
1586,-961.417
1587,-1018.859
1588,-1199.123
1589,-1225.544
1590,-1448.114
1591,-1247.36
1592,-1295.7459999999999
1593,-1159.75
1594,-959.053
1595,-1331.559
1596,-1542.16
1597,-1114.089
1598,-1209.927
1599,-1122.355
1600,-1264.874
1601,-1176.916
1602,-824.316
1603,-1110.6209999999999
1604,-1047.059
1605,-1323.842
1606,-793.376
1607,-1189.487
1608,-1066.817
1609,-1005.866
1610,-1338.598
1611,-1165.26
1612,-1285.336
1613,-912.8240000000001
1614,-1156.433
1615,-1169.34
1616,-1352.3509999999999
1617,-1065.482
1618,-1521.178
1619,-1246.847
1620,-908.589
1621,-1162.212
1622,-1388.928
1623,-766.951
1624,-1116.321
1625,-1624.3509999999999
1626,-1076.251
1627,-869.925
1628,-813.655
1629,-1271.9759999999999
1630,-1011.105
1631,-1249.894
1632,-1177.622
1633,-1053.392
1634,-1090.36
1635,-1435.787
1636,-674.543
1637,-1247.207
