update,loss,mean_q
0,375.53692626953125,1.5747673511505127
200,285.3307800292969,1.6971205472946167
400,202.2389678955078,2.9684603214263916
600,223.0973663330078,3.4725050926208496
800,279.4561767578125,3.9488790035247803
1000,340.21282958984375,4.792634963989258
1200,361.091796875,5.508119583129883
1400,141.42547607421875,4.20486307144165
1600,232.24505615234375,3.3791685104370117
1800,465.03497314453125,1.8077890872955322
2000,317.34027099609375,1.8123265504837036
2200,95.50414276123047,2.703235626220703
2400,478.65008544921875,2.6068201065063477
2600,182.75384521484375,3.2045414447784424
2800,324.11065673828125,0.48484349250793457
3000,233.7422332763672,1.822678565979004
3200,182.54745483398438,1.3619029521942139
3400,182.29954528808594,1.11155366897583
3600,208.14434814453125,2.8337385654449463
3800,206.46937561035156,3.649658203125
4000,84.03854370117188,1.875662088394165
4200,211.93394470214844,0.6689561605453491
4400,108.06442260742188,1.5600860118865967
4600,154.7421112060547,2.104489326477051
4800,130.72366333007812,0.6836463809013367
5000,157.766845703125,3.045602798461914
5200,217.83645629882812,1.4596734046936035
5400,104.77024841308594,1.2289575338363647
5600,349.95794677734375,0.049953803420066833
5800,232.83609008789062,-4.501802444458008
6000,176.680908203125,-5.342784881591797
6200,91.86198425292969,-9.409454345703125
6400,197.376220703125,-11.438920021057129
6600,149.7328338623047,-12.90521240234375
6800,219.74993896484375,-17.106843948364258
7000,186.8180694580078,-19.721595764160156
7200,125.80589294433594,-19.888439178466797
7400,128.28518676757812,-22.654176712036133
7600,165.41273498535156,-23.337356567382812
7800,163.97012329101562,-28.062397003173828
8000,143.72242736816406,-29.219406127929688
8200,240.39198303222656,-30.2108154296875
8400,174.2759246826172,-29.109865188598633
8600,192.60845947265625,-29.14463233947754
8800,144.1661834716797,-31.688720703125
9000,137.59202575683594,-30.690387725830078
9200,140.89524841308594,-29.96055030822754
9400,129.65692138671875,-32.62649154663086
9600,120.22362518310547,-34.07457733154297
9800,141.0410614013672,-35.001216888427734
10000,176.93922424316406,-35.47665786743164
10200,126.66191101074219,-37.738983154296875
10400,122.79327392578125,-40.331512451171875
10600,153.83102416992188,-41.01816940307617
10800,134.5724334716797,-42.61113739013672
11000,243.34974670410156,-48.10847091674805
11200,103.58172607421875,-50.369998931884766
11400,92.28157043457031,-53.80106735229492
11600,132.76953125,-57.64765930175781
11800,146.82217407226562,-59.86418914794922
12000,100.52484893798828,-61.376224517822266
12200,147.62327575683594,-64.31697845458984
12400,64.01924896240234,-63.02301025390625
12600,148.63966369628906,-61.44122314453125
12800,68.1423110961914,-62.85523986816406
13000,96.01776123046875,-66.83638763427734
13200,110.1864013671875,-68.8250732421875
13400,81.91860961914062,-71.70158386230469
13600,143.82553100585938,-72.73738098144531
13800,120.9568862915039,-72.01075744628906
14000,140.98153686523438,-72.18220520019531
14200,99.20713806152344,-77.60450744628906
14400,163.14491271972656,-75.6259536743164
14600,178.54054260253906,-81.20496368408203
14800,82.0571517944336,-83.1662368774414
15000,92.35626220703125,-85.3587646484375
15200,107.64814758300781,-86.70942687988281
15400,106.62579345703125,-87.25562286376953
15600,82.25101470947266,-89.6169204711914
15800,136.95736694335938,-89.75580596923828
16000,138.306396484375,-90.75431823730469
16200,93.90433502197266,-94.43465423583984
16400,70.35818481445312,-95.30039978027344
16600,126.2437744140625,-99.54222106933594
16800,120.30943298339844,-99.29106903076172
17000,122.5341796875,-99.70408630371094
17200,119.78763580322266,-101.894775390625
17400,101.57981872558594,-100.88156127929688
17600,98.4580307006836,-102.78034973144531
17800,76.61641693115234,-102.71469116210938
18000,104.69419860839844,-106.60614013671875
18200,71.06857299804688,-105.308349609375
18400,81.65357971191406,-105.23062133789062
18600,186.7655792236328,-109.17097473144531
18800,88.56586456298828,-107.36189270019531
19000,80.29423522949219,-109.39289855957031
19200,61.919960021972656,-114.47749328613281
19400,51.56972885131836,-119.00192260742188
19600,68.84119415283203,-123.4359359741211
19800,78.58779907226562,-125.83721160888672
