update,loss,mean_q
0,5.098748683929443,1.5766593217849731
200,1.127384066581726,5.500615119934082
400,0.8108610510826111,5.868765354156494
600,0.7446853518486023,5.382262706756592
800,0.5108308792114258,5.640543460845947
1000,0.5287224650382996,5.710516929626465
1200,0.369288831949234,5.810183525085449
1400,0.2803286015987396,5.586588382720947
1600,0.3093852996826172,5.620118141174316
1800,0.19819867610931396,6.146701335906982
2000,0.16806723177433014,6.030122756958008
2200,0.16416913270950317,6.647317409515381
2400,0.10883840173482895,6.900572776794434
2600,0.16116690635681152,6.645383358001709
2800,0.19102846086025238,6.768544673919678
3000,0.1708604097366333,6.9951605796813965
3200,0.11297299712896347,7.156649112701416
3400,0.1850498765707016,6.967850685119629
3600,0.0804808959364891,7.585630416870117
3800,0.142428457736969,7.641323566436768
4000,0.126212939620018,7.628501892089844
4200,0.13160017132759094,7.768127918243408
4400,0.12863625586032867,7.64765739440918
4600,0.12439696490764618,7.668468475341797
4800,0.06535591930150986,7.934521675109863
5000,0.1315644085407257,8.320478439331055
5200,0.07360125333070755,7.884049415588379
5400,0.14620402455329895,7.862483501434326
5600,0.08348900079727173,7.913585186004639
5800,0.0677463561296463,8.172805786132812
6000,0.10548380762338638,8.131172180175781
6200,0.13077308237552643,8.102608680725098
6400,0.08487725257873535,8.309124946594238
6600,0.17561469972133636,8.222663879394531
6800,0.09412853419780731,8.40367603302002
7000,0.07670476287603378,8.685369491577148
7200,0.07605567574501038,8.417497634887695
7400,0.09661412984132767,8.109578132629395
7600,0.06442104279994965,8.73361587524414
7800,0.053517699241638184,8.8235445022583
8000,0.0877997875213623,8.91754150390625
8200,0.08874722570180893,8.643239974975586
8400,0.07848488539457321,8.5360107421875
8600,0.06836982071399689,8.770983695983887
8800,0.08238618075847626,8.572807312011719
9000,0.03915177285671234,8.555530548095703
9200,0.06635180860757828,8.866670608520508
9400,0.08830329030752182,8.759760856628418
9600,0.10346424579620361,8.7566556930542
9800,0.05843450874090195,8.480884552001953
10000,0.0676204040646553,8.95859432220459
10200,0.07131264358758926,8.670555114746094
10400,0.06893578171730042,8.272790908813477
10600,0.07983432710170746,8.321773529052734
10800,0.10157821327447891,8.486798286437988
11000,0.07719803601503372,9.252696990966797
11200,0.07802435755729675,8.674160957336426
11400,0.10826347768306732,8.986772537231445
11600,0.0660867691040039,9.09106731414795
11800,0.08894112706184387,8.94999885559082
12000,0.0755331963300705,8.855927467346191
12200,0.09164872020483017,8.251091003417969
12400,0.01257102657109499,8.277749061584473
12600,0.07346134632825851,8.780521392822266
12800,0.0905001163482666,8.879274368286133
13000,0.10842778533697128,8.237995147705078
13200,0.0642242580652237,8.555777549743652
13400,0.05641501024365425,8.391956329345703
13600,0.07863274216651917,9.069214820861816
13800,0.022684365510940552,8.773811340332031
14000,0.09219317138195038,8.962028503417969
14200,0.057378269731998444,8.805636405944824
14400,0.060029178857803345,9.077940940856934
14600,0.10830385982990265,8.872207641601562
14800,0.042880427092313766,8.647870063781738
15000,0.06677347421646118,8.69344711303711
15200,0.08563804626464844,8.352559089660645
15400,0.09383027255535126,8.641616821289062
15600,0.11751176416873932,8.537184715270996
15800,0.03391743823885918,7.475476264953613
16000,0.08319134265184402,8.634693145751953
16200,0.08787848800420761,8.830780982971191
16400,0.06187959760427475,8.840536117553711
16600,0.06184855476021767,8.661341667175293
16800,0.06830291450023651,8.533538818359375
17000,0.049514710903167725,8.635830879211426
17200,0.055727384984493256,8.70627212524414
17400,0.03722739219665527,8.557698249816895
17600,0.0680837407708168,8.557014465332031
17800,0.07185142487287521,8.501806259155273
18000,0.06005430594086647,8.797779083251953
18200,0.07567135989665985,8.622796058654785
18400,0.1413201242685318,8.586512565612793
18600,0.03388555347919464,8.530116081237793
18800,0.05582292005419731,8.690681457519531
19000,0.09067238122224808,8.395126342773438
19200,0.03218637406826019,8.804811477661133
19400,0.037688758224248886,8.569267272949219
19600,0.04859182611107826,8.401532173156738
19800,0.055443111807107925,8.527397155761719
