episode,step,ep_return,eps,mean_loss
1,51,-223.56599999999997,0.998385,0.0
2,118,-54.82899999999992,0.9962633333333333,0.18818978250026702
3,202,-188.315,0.9936033333333333,0.25240743547677996
4,284,-579.5759999999999,0.9910066666666667,0.2684771305322647
5,372,-306.4559999999999,0.98822,0.459587345123291
6,482,21.887999999999963,0.9847366666666667,0.29286754995584485
7,520,-158.28600000000012,0.9835333333333334,0.32910277336835864
8,572,-370.5680000000001,0.9818866666666667,0.30445837646722795
9,668,-284.8699999999999,0.9788466666666666,0.6007722616195679
10,753,-432.1920000000001,0.976155,0.4282729172706604
11,836,-347.01300000000015,0.9735266666666667,0.386795280277729
12,907,-46.22599999999997,0.9712783333333334,0.5047657212615013
13,983,-429.084,0.9688716666666667,0.6314829802513122
14,1071,-132.76300000000003,0.966085,0.5060827350616455
15,1143,-353.98400000000004,0.963805,0.4729681921005249
16,1246,-91.4479999999999,0.9605433333333333,0.7835962289571762
17,1340,-299.131,0.9575666666666667,0.5520098888874054
18,1447,-64.99600000000014,0.9541783333333334,0.5277189403772354
19,1517,-398.40000000000003,0.9519616666666667,0.6979486870765687
20,1586,-92.47600000000014,0.9497766666666667,0.6488786613941193
21,1662,-363.0000000000001,0.94737,0.6164052766561509
22,1733,-233.57400000000013,0.9451216666666666,0.5698885762691498
23,1803,-133.52000000000007,0.942905,0.642106220126152
24,1858,-239.43000000000006,0.9411633333333334,0.7079516702890396
25,1925,-66.48500000000006,0.9390416666666667,0.6662646543979645
26,2008,-228.14,0.9364133333333333,0.6745412862300872
27,2067,-481.19899999999996,0.934545,0.6563042238354683
28,2141,-667.99,0.9322016666666667,0.759048073887825
29,2187,-230.83999999999995,0.930745,0.6847969347238541
30,2289,-345.193,0.927515,0.6878597670793534
31,2387,-461.10500000000013,0.9244116666666666,0.7098327261209488
32,2462,-94.71599999999998,0.9220366666666666,0.8194205915927887
33,2551,-438.39300000000003,0.9192183333333334,0.6888707137107849
34,2621,-82.11600000000003,0.9170016666666667,0.695495280623436
35,2717,-305.31799999999987,0.9139616666666667,0.7252014362812043
36,2805,33.6999999999999,0.911175,0.6838083845376969
37,2913,-508.88700000000017,0.907755,0.6701964706182479
38,2980,-264.94999999999993,0.9056333333333333,0.7160343843698501
39,3045,-1083.0449999999996,0.903575,0.7717981338500977
40,3140,-214.38199999999995,0.9005666666666666,0.6784137278795243
41,3215,-741.752,0.8981916666666667,0.7415333849191665
42,3291,-19.21499999999984,0.895785,0.7090604162216186
43,3381,-107.57900000000016,0.892935,0.805613494515419
44,3464,-83.57200000000005,0.8903066666666667,0.7647811543941497
45,3543,-39.38399999999997,0.887805,0.7069241255521774
46,3612,-104.30099999999996,0.8856200000000001,0.7938245040178299
47,3688,98.25400000000002,0.8832133333333333,0.6962968790531159
48,3777,116.22,0.880395,0.7150301671028138
49,3863,-509.54300000000006,0.8776716666666666,0.7217990392446518
